securityProbe5ES-X60;1-securityProbe 5ES-X60 The only monitoring system you’ll ever need… Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more.  2-  Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more. Compatible with the AKCP range of Intelligent Sensors, the SEC5ES-X60 provides a complete environmental, access control and security solution for up to 500 connected sensors. The securityProbe5ES-X60 combines all the advantages of the securityProbe 5ES but with an additional 60x 2 Wire Dry Contact inputs. Built into a 2U rack mount box. An additional 2 Gigabyte SD card can be installed to provide greater storage capacity. An internal GSM cellular modem is available as an option for sites with unreliable network connections. Networked Monitoring It is TCP / IP compliant and runs lighttpd web server including https (SSL), Bash, Perl, Telnet, PHP, Email and Nagios. The SEC5ES-X60 has an easy-to-use web-based user interface for sensor configuration, data collection and visual graphing. The SEC5ES-X60 supports SNMP v3 with full encryption. The securityProbe 5ES-X60 also supports Modbus Master / Slave, Modbus RTU and Modbus over TCP / IP creating a unique, easy to configure Modbus to SNMP gateway. The web-based interface is written in PHP allowing end-user changes such as language translation. The SEC5ES-X60 has a battery time of day clock for accurate record keeping. ;N/A;https://www.akcp.com/wp-content/uploads/2014/03/5ES-X60.png
locateWater Sensor;1-locateWater Sensor Find the specific position of water leaks over large area The locateWater sensor will give you a precise location of the water leak so you can respond promptly to protect your enterprise resources from water damage.  2-  Ideal for detecting waterleaks in hard to see areas, such as under raised floors and false ceilings. The locateWater sensor will give you a precise location of the water leak so you can respond promptly to protect your enterprise resources from water damage. This sensor comes fully assembled and includes the rope portion that is the water sensing cable, the non-sensing cable (from the rope to the sensing module) and the main sensing module. The sensing cable can be pre-ordered from a 10 foot minimum to any custom run length (in multiples of 10 feet) of up to 160 feet. The non-sensing cable comes in a standard 20 foot run length. The specific location of water along the rope can be used to trigger alerts like e-mail, SMS, phone calls and SNMP traps. The sensor has its own SNMP OID so that it can be monitored over the network using any Network Management System. Each locateWater sensor comes complete with a 5 foot sensor cable that connects the main sensing module to the securityProbes RJ-45 sensor ports, or you can use your own CAT5/6 LAN cable. This cable can be extened up to 100 feet or 30 meters. ;N/A;https://www.akcp.com/wp-content/uploads/2018/03/SpotWaterSensor-v2.jpg
AC Sensor Controlled Relay;1-AC Sensor Controlled Relay The Sensor Controlled Relay can control the electrical power to devices managed over the Internet The relay can provide automatic responses to sensor alerts, for example, to switch on the fan when the room temperature rises beyond the threshold level or to turn on a light when the motion detector is triggered.  2-  The Sensor Controlled Relay can control the electrical power to devices managed over the Internet. With easy configuration and integration with the sensorProbe product series. The Sensor Controlled Relay defines a new era in energy management. The Sensor Controlled Relay is easily controlled by any of AKCP’s extensive selection of sensors. The relay can provide automatic responses to sensor alerts. This is useful, for example, to switch on the fan when the room temperature rises beyond the threshold level or to turn on a light when the motion detector is triggered. Setting up the Sensor Controlled Relay is easy with its built in autosense feature and user friendly web interface. SNMP Compatible The Sensor Controlled Relay can also be controlled via external computers using the included snmp command line utilities either interactively or programmatically. In addition the Sensor Controlled Relay can be controlled via the integrated we interface on the sensorProbe. Advanced Materials The Sensor Controlled Relay includes Metal Oxide Varistors (MOVs) and Snubber circuits to protect the open contacts of the relay from high voltage spikes or noise transients. It monitors the power and load & will accept a control signal which is sent from the sensorProbe or securityProbe base unit. A simple, point and click web manager can set link the Sensor Controlled Relay to a sensor. When the sensor goes to the chosen state, for example, High Critical, the Relay can be made to Cycle, which will turn on and then turn off the external device for the selected period of time. In this case, when the sensor goes High Critical, the automatic response system will Cycle the relay for 20 seconds. Users can easily change the fields in the Relay Settings Menu according to their needs using the dropdown list boxes. Increased Response Time The Sensor Controlled Relay with the automatic response feature can give the users more flexibility in responding to the environmental alerts. Automatic response eliminates the need for the user intervention during the alarm condition. The Sensor Controlled Relay has a built in fuse that provides protection for the external devices from possible damage due to over voltages or high current. Status of The Sensor Controlled Relay is reported by 4 LEDs on the board. Remote monitoring of the status is available using SNMP traps, web interface, e-mail and SMS. ;N/A;https://www.akcp.com/wp-content/uploads/2014/03/AC-Sensor-Controlled-Relay.png
EM Card Reader;1-EM Card Reader This EM Card Reader is a weatherproof, compact and contactless reader which supports EM Cards It is designed for fast integration into our AKCPro Server application and is International Standards Compliant.  2-  This EM Card Reader is a weatherproof, compact and contactless reader which supports EM Cards. It is designed for fast integration into our AKCPro Server application and is International Standards Compliant. LED Indicators on the front panel displays proximity card read status with an audio notification during entry and exit. The casing boasts a sleek, curved design with mounting brackets to fit the reader flush against a wall for a fully integrated fit and finish. ;N/A;https://www.akcp.com/wp-content/uploads/2014/12/weigand-reader.png
Modbus Adapter;N/A;N/A;https://www.akcp.com/wp-content/uploads/2018/02/Modbus-Adapter.jpg
PVC Card EM;1-PVC Card EM Compatible with all Access Control Readers The main advantage of using proximity cards is that they only need to be held near the reader in order to be read.  2-  The main advantage of using proximity cards is that they only need to be held near the reader in order to be read. They are contactless. This means less wear and tear on cards and more convenience for system users. These cards may also be used in a Time & Attendance capacity when paired to two Access Readers. ;N/A;https://www.akcp.com/wp-content/uploads/2014/12/pvc-card.png
Single Port Temperature and Humidity Sensor (Water Resistant);1-Single Port Temperature and Humidity Sensor (Water Resistant) Water resistant dual sensor for damp environments This water resistant version of the AKCP Single Port Temperature and Humidity Sensor is designed for outdoor usage, or indoor area that are subject to water or moisture (eg. greenhouses).  2-  In situations where both temperature and humidity can be critical you can keep up to speed on the current conditions using this sensor. Combining temperature and humidity into the one sensor frees up an additional intelligent sensor port on your base unit. Setup is simple with the sensorProbe and securityProbe autosense function. Once plugged into the intelligent sensor port the base unit automatically detects the sensors presence and configures it for you. All you need to do is set your thresholds for low and high warning and critical parameters. The built in graphing function of the base unit gives you a pattern of temperature or humidity trends over time. ;N/A;https://www.akcp.com/wp-content/uploads/2014/03/outdoor-water-resistant-temperature.png
Pan Tilt Dome Digital Camera;1-Pan Tilt Dome Digital Camera Visually inspect your enterprise assets and resources via your browser from anywhere in the world The AKCP Pan Tilt Dome Digital Camera is designed to provide greater functionality to the securityProbe range of devices.  2-  The AKCP Pan Tilt Dome Digital Camera is designed to provide greater functionality to the securityProbe range of devices. Not only can you monitor assets and infrastructure remotely, combining the AKCP PTDDC Camera with a securityProbe allows you to actually see any problems, from anywhere in the world. The AKCP PTDDC is designed around a high resolution CCD camera from Sony. The pictures are truly stunning even in low light conditions. The camera features AWB (Auto White Balance), and has a horizontal resolution of 640 pixels per line, with 625 lines (interlaced). The sensor is a 1/3″ interline CCD. It has excellent low light sensitivity of 0.5 lux at f1.2. The SC1 comes in 2 versions: PAL and NTSC, to conform to regional Video Broadcast Standards. Multiple cameras on one system must be of the same type, PAL or NTSC. Live full-color streaming video is available at up to 30fps via the web interface, and up to 50 streams of video can be accessed simultaneously. Standard JPG format pictures are used, allowing the use of third party host tools to store and analyze the JPG pictures. All pictures are in the Standard JPG format and the Standard CIF picture size is 352 x 288 pixels or VGA (640 x 480). The pictures can be easily downloaded from the securityProbe into a local host. Monitor environments remotely and record events ;N/A;https://www.akcp.com/wp-content/uploads/2015/02/pan-tilt-dome-digital-camera.png
Fingerprint Reader;1-Fingerprint Reader Identify a person’s fingerprint for security purposes When integrated with a Door Control Unit and the AKCPro Server Application, this enables world class Time and Attendance, tracking your employee or maintenance engineers movements and activity throughout the working day.  2-  AKCP’s Fingerprint Reader is a extremely durable and high performance optical reader used to identify a person’s fingerprint for security purposes. When integrated with a Door Control Unit and the AKCPro Server Application, this enables world class Time and Attendance, tracking your employee or maintenance engineers movements and activity throughout the working day. Fingerprint Recognition is widely recognised as one of the most accurate ways to identify personnel travelling in and out of your data center. Our Fingerprint Readers come equipped with advanced capture technology. Fingerprint images are captured processed and verified in less than a second. This not only provides a high level of security but also real time access statistics for your entire infrastructure. ;N/A;https://www.akcp.com/wp-content/uploads/2015/01/fingerprint-reader.png
Siren Strobe Light;1-Siren Strobe Light Audio and visual alarm notification When triggered, the siren generates a loud alarm accompanied with a bright flashing strobe light, giving a clear alert of an alarm condition.  2-  The combined strobe light and siren can add eye-catching audio visual alarms to the sensorProbe and securityProbe series base units. When triggered, the siren generates a loud alarm accompanied with a bright flashing strobe light, giving a clear alert of an alarm condition. Powered by the base unit, with no additional power required, it’s perfectly suited for use in mission critical situations. The siren and strobe can be triggered by another sensors status, or controlled manually via the web interface or using it’s own SNMP OID. ;N/A;https://www.akcp.com/wp-content/uploads/2015/01/siren-strobe-light.png
S-DCU – Door Control Unit – Professional Access Control Systems for Data Centers and Remote Site Locations;1-Door Control Unit  2-  AKCP’s Access Control Package includes all the advanced features you have come to expect from an AKCP product. Utilizing the experience gained from over 100,000 client installations and 30 years of cutting edge monitoring system development, AKCP has produced a highly specified Access Control solution. The core of AKCP’s Access Control Solution is our Door Control Unit. The Door Control Unit (DCU) is a versatile yet compact base unit powered via 12 VDC. You can also add up to 2 additional environmental monitoring sensors using RJ45 plug and play technology. The Door Control Unit can be used with various audio devices such as alarms or can be operated without the aid of additional audio using its own built in system. The front panel of the DCU comes equipped with LED lighting to easily display sensor and device status. The Door Control Unit also features an RS485 MODBUS connection for additional convenience. AKCP’s access control solutions allow you to implement the high security standards that you need while also making it easier to gather important information on your environment and employees. ;N/A;https://www.akcp.com/wp-content/uploads/2014/12/door-control-unit1.jpg
J-K Thermocouple Adapters;1-J-K Thermocouple Adapters Integrate third party thermocouple with your securityProbe and sensorProbe+ The thermocouple adapters are designed to integrate either the AKCP thermocouple, or a third party thermocouple with the securityProbe and sensorProbe+ series of units.  2-  The thermocouple adapters are designed to integrate either the AKCP thermocouple, or a third party thermocouple with the securityProbe and sensorProbe+ series of units. Available in either J or K type adapter it subscribes to the industry standard for thermocouples. Thermocouples are typically used in heavy industry and cryogenics fields due to their accuracy and resistance to extremes of high and low temperatures. The setup is straightforward. Plug your thermocouple into the adapter, and then connect the adapter to an intelligent sensor port on the securityProbe or sensorProbe+ base unit. A free 5ft CAT5 cable is supplied for you to do this. Once connected the securityProbe or sensorProbe+ recognizes the thermocouple automatically and configures the unit. All the user needs to do is set the thresholds for high and low warning and critical levels. Designed for us with AKCP J/K type thermocouples Compatible with industry standard J/K type thermocouples Comes with free 5ft cable Powered by securityProbe/sensorProbe+, no additional power needed ;N/A;https://www.akcp.com/wp-content/uploads/2019/07/J-K-Thermocouple-Adapters.jpg
LBDC5;N/A;N/A;/wp-content/uploads/2016/09/play-video-icon.png
Current Transformers;1-Current Transformers Current Transformers are designed for easy installation with a simple, fast, safe and easy way to connect a monitoring system to your power supply The AKCP transformers core can be easily opened and installed then connected without any supply interruption.  2-  AKCP Current Transformers are designed for easy installation with a simple, fast, safe and easy way to connect a monitoring system to your power supply. Sensing Overload Currents Ground fault detection Metering Analog to Digital circuits Facilities and building management AKCP provide split core current transformers that can be installed without opening any cable or bus bar circuit. The connection of conventional Current Transformers (CTs) usually requires the interruption of the primary side circuit to pass cables or bus bars through the transformer core or to connect such cables to the primary terminals. The AKCP transformers core can be easily opened and installed then connected without any supply interruption. AKCP Current Transformers save you time and installation costs and are safer to work with : Compact size for easy mounting Wide inner window, allowing clamping of big cables or bus bars Wide range of sizes to accommodate all existing installations High accuracy and reliability The AKCP CTs connect to the securityProbe and has its own interface so you can set parameters for monitoring and alerting on a variety of measurement factors. ;N/A;https://www.akcp.com/wp-content/uploads/2015/01/current-transformer.png
Airflow Sensor;1-Airflow Sensor The Airflow Sensor is designed for systems that generate heat in the course of their operation and a steady flow of air is necessary to dissipate this heat generated This device is meant to measure the presence or the absence of air flow.  2-  The AKCP airflow sensor is designed for systems that generate heat in the course of their operation and a steady flow of air is necessary to dissipate this heat generated. System reliability and safety could be jeopardized if this cooling airflow stops. The Airflow sensor is placed in the path of the air stream, where the user can monitor the status of the flowing air. The airflow sensor is not a precision measuring instrument. This device is meant to measure the presence or the absence of air flow. In addition to the sensors ON or OFF status, the airflow sensors condition can also be read via an SNMP get using its OID. SNMP traps sent when critical. SNMP polling via get available. Web browser interface available. When an alarm condition is activated the description and location of the fault can be sent via email, page. This is not a precision sensor, it is ONLY designed to sense the presence and non-presence of airflow and not to measure the amount of airfow. It is best used to send an alert in the case of a fan, AC failure or when airflow is present when it should not be. ;N/A;https://www.akcp.com/wp-content/uploads/2018/03/server-rack-airflow-sensor-v2.png
LBCTHM;N/A;N/A;/wp-content/uploads/2016/09/play-video-icon.png
Sensor Adapter;1-Sensor Adapter Connect sensors with 0-10 VDC output, and dry contact sensors that require constant 5 VDC power. The Sensor Adapter makes it easy to connect third party sensors that output a 0-10 DC Voltage scale. A switch on the side of the sensor adapter allows you to switch to a dry contact I/O instead, which is capable of maintaining a 5VDC output to power the sensor at all times, while still monitoring the dry contact input.  2-  ;N/A;https://www.akcp.com/wp-content/uploads/2018/02/Sensor-Adapter.jpg
securityProbe5E-X60;1-securityProbe 5E-X60 The only monitoring system you’ll ever need… Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more.  2-  Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more. Compatible with the AKCP range of Intelligent Sensors, the SEC5E-X60 provides a complete environmental, access control and security solution for up to 500 connected sensors. The securityProbe 5E-X60 has 60x 2 Wire Dry Contacts. An additional 2 Gigabyte SD card can be installed to provide greater storage capacity. An internal GSM cellular modem is available as an option for sites with unreliable network connections. Networked Monitoring It is TCP / IP compliant and runs lighttpd web server including https (SSL), Bash, Perl, Telnet, PHP, Email and Nagios. The SEC5E-X60 has an easy-to-use web-based user interface for sensor configuration, data collection and visual graphing. The SEC5E-X60 supports SNMP v3 with full encryption. The securityProbe 5E-X60 also supports Modbus Master / Slave, Modbus RTU and Modbus over TCP / IP creating a unique, easy to configure Modbus to SNMP gateway. The web-based interface is written in PHP allowing end-user changes such as language translation. The SEC5E-X60 has a battery time of day clock for accurate record keeping. ;N/A;https://www.akcp.com/wp-content/uploads/2014/03/5E-X60.png
LCD Display;1-Programmable LCD Display Display status and readings from any AKCP sensor, complete with built in temeprature sensor The AKCP LCD Sensor Display plugs into any sensorProbe+ (SP2+, SPX+) base unit and can be programmed to display the data from any AKCP Intelligent or virtual sensor. Mount a single display on the end of an aisle, on the door of every cabinet, or the wall of the room. LED indicators will alert if a sensor is in critical condition, as well as the on-screen display of the critical or warning status. Features:  2-  ;N/A;https://www.akcp.com/wp-content/uploads/2019/07/LCD-display-image.jpg
Isolated DC Voltage Sensor;1-Isolated DC Voltage Sensor The Isolated Digital Voltmeter can be used by OEMs and engineers to create their own custom data collection systems The Digital Voltmeter has the full range of functionality including SNMP integration, email and trap generation upon settable limits and thresholds.  2-  The Isolated Digital Voltmeter allows the user to integrate a custom sensor to the sensorProbe or securityProbe while still retaining all of the features of the standard sensors. The Digital Voltmeter has the full range of functionality including SNMP integration, email and trap generation upon settable limits and thresholds. Customers have added pressure transducers, solar power monitors, battery monitors, have integrated the sensorProbe and securityProbe into laboratory test equipment, and many other uses. The Isolated Digital Voltmeter can be used by OEMs and engineers to create their own custom data collection systems. The user can input a DC voltage range from -60 to 0 volts or 0 to 60 volts. The Digital Voltmeter sensors can provide real time data from the world around them. The sensor now includes an isolated ground for better safety and protection against over voltages and shorts. Readings are available in both an absolute value and a percentage of full scale. Full scale is user programmable with both the base and top voltage from -60 to 0 or 0 to 60 volts. The web interface for the Isolated Digital Voltmeter has been redesigned to simplify the settings when used with the external sensor. The unit of a measured entity can be customized to any text, e.g. Lbs for measuring the pressure. All numbers are now in a decimal point format; hence, it is possible to enter 12.8 Volts or 75.7 Lbs in threshold settings, for example. ;N/A;https://www.akcp.com/wp-content/uploads/2019/07/IDCV00-Front-perspective-thumb.jpg
Single Port Temperature and Humidity Sensor;1-Single Port Temperature and Humidity Sensor Dual sensor, 2 sensors on one port Combining temperature and humidity into the one sensor frees up an additional intelligent sensor port on your base unit.  2-  In situations where both temperature and humidity can be critical you can keep up to speed on the current conditions using this sensor. Combining temperature and humidity into the one sensor frees up an additional intelligent sensor port on your base unit. Monitors temperature and humidity on a single intelligent sensor port Own SNMP OID for data collection via a network Temperature measurement from -40ºC – +75ºC Relative Humidity measurement from 0% – 100% Powered by base unit, no additional power needed Setup is simple with the sensorProbe and securityProbe autosense function. Once plugged into the intelligent sensor port the base unit automatically detects the sensors presence and configures it for you. All you need to do is set your thresholds for low and high warning and critical parameters. The built in graphing function of the base unit gives you a pattern of temperature or humidity trends over time. ;N/A;https://www.akcp.com/wp-content/uploads/2017/09/server-rack-single-port-temperature-humidity-sensor.png
SPX+;N/A;N/A;https://www.akcp.com/wp-content/uploads/2019/06/SPX-plus-banner.jpg
securityProbe5ESV-X60;1-securityProbe 5ESV-X60 The only monitoring system you’ll ever need… Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more.  2-  Monitor the physical environment and receive alerts of any disturbances, such as unauthorized intruders, security breaches, high temperatures, smoke, water leakages, power outages and more. Compatible with the AKCP range of Intelligent Sensors, the SEC5ESV-X60 provides a complete environmental, access control and security solution for up to 500 connected sensors. The securityProbe 5ESV-X60 has 60x 2 Wire Dry Contacts. An additional 2 Gigabyte SD card can be installed to provide greater storage capacity. The SEC5ESV-X60 boasts High Speed USB 2.0 connectivity with ports available to connect up to 4x AKCP High Definition Digital Cameras and 1x EDGE-180M USB Modem. Networked Monitoring It is TCP / IP compliant and runs lighttpd web server including https (SSL), Bash, Perl, Telnet, PHP, Email and Nagios. The SEC5ESV-X60 has an easy-to-use web-based user interface for sensor configuration, data collection and visual graphing. The SEC5ESV-X60 supports SNMP v3 with full encryption. The securityProbe 5ESV-X60 also supports Modbus Master / Slave, Modbus RTU and Modbus over TCP / IP creating a unique, easy to configure Modbus to SNMP gateway. The web-based interface is written in PHP allowing end-user changes such as language translation. The SEC5ESV-X60 has a battery time of day clock for accurate record keeping. ;N/A;https://www.akcp.com/wp-content/uploads/2014/11/5ESV-X60-FRONT-1.png
spotWater Detector;1-spotWater Detector Protect your electronic equipment from water damage The spotWater detector is an advanced microprocessor based design capable of detecting distilled water.  2-  The spotWater detector is an advanced microprocessor based design capable of detecting distilled water. Standard water detectors are unable to detect distilled water and water with other impurities due to them using a resistance type circuit. These resistance types rely on electrolytes present in the water, therefore being unable to detect distilled water due to it’s high resistance. The entire circuit is encased in epoxy giving it a waterproof finish and able to withstand being submerged in water for prolonged periods. It has an SNMP OID for monitoring across a network, and will therefore report it’s critical condition at anytime before returning to it’s normal state. Notifications can be sent to you via SNMP traps, or E-mail (sensorProbe base units) or using any of the wide range of alerts available on the securityProbe series. ;N/A;https://www.akcp.com/wp-content/uploads/2017/09/spot-water-detector_v2.png
Electronic Bolt Lock with Magnetic Fail Safe System;1-Electronic Bolt Lock with Magnetic Fail Safe System A sturdy electronic bolt lock with a built in magnetic Fail Safe system This magnetic fail safe system meets the demands of security professionals, and the most rigorous building and fire regulations and safety codes in the world.  2-  A sturdy electronic bolt lock with a built in magnetic Fail Safe system. This magnetic fail safe system meets the demands of security professionals, and the most rigorous building and fire regulations and safety codes in the world. With its proven 500,000 cycles this door bolt is Ideal for high traffic access doors and sites. This lock is compatible with the AKCPro Server application when used in conjunction with our Door Control Unit. ;N/A;https://www.akcp.com/wp-content/uploads/2015/01/boltlock-safe.png
Heavy Duty Electronic Door Lock with Cylinder and Dead Latch Handle;1-Heavy Duty Electronic Door Lock with Cylinder and Dead Latch Handle A high strength heavy duty electronic door lock that is compatible with all our Access Control products This door lock is manufactured in a traditional cylinder and dead latch configuration and it has as simple design that links to the more advanced AKCPro Server application via the Door Control Unit.  2-  A high strength heavy duty electronic door lock that is compatible with all our Access Control products. This door lock is manufactured in a traditional cylinder and dead latch configuration and it has as simple design that links to the more advanced AKCPro Server application via the Door Control Unit. The simple design of this electronic door lock ensures that in an emergency the door can be opened using either the handle or the keys supplied. Requires ACDL05 or ACDL03 to operate ;N/A;https://www.akcp.com/wp-content/uploads/2015/01/lock-swing.png
Battery Terminal Temperature;1-Battery Terminal Temperature Sensor Monitor the temperature of your batteries to ensure optimum performance. Designed to easily connect to battery terminals, the BTTS connects directly to the Negative Battery Terminal and provide readings to aid in monitoring the battery health, and internal temperature. As the battery terminal provides the closest thermal connection to the batteries internal plates it will give you the closest accuracy to the actual battery temperature. The sensor chip is insulated to help protect it from interference from ambient temperature fluctuations.  2-  Datasheets Download Battery Terminal Temperature Datasheet Specifications Never needs Calibration Measurements range Celsius -55°C to +75°C Measurement resolution Celcius 1°C for the sensorProbes and 0.5°C for the securityProbe units. Measurement accuracy Celcius +/-0.5°C accuracy from -10°C to +75°C Measurement range Fahrenheit -67°F to +167°F Measurement resolution Fahrenheit 1°F for the sendor Probes and 0.9°F for the securityProb units. Measurement accuracy Fahrenheit +/-0.9°F accuracy from +14°F to +167°F Tube Material Stainless Steel Communications Cable RJ45 jack to temperature sensor using UPT Cat 5 wire Sensor Type semiconductor microprocessor controlled Power Source powered by the sensorProbe. No additional power needed. Power Consumption Typical 10.70 mWatt, 2.14mA sensorProbe autodetects the presence of the temperature sensor Measurement Rate one reading every second Up to 2 temperature sensors per sensorProbe2, 8 per sensorProbe8. You can connect up to 8 on the securityProbe main unit and 8 more on each E-sensor8 expansion module. Temperature Description IOD .1.3.6.1.4.1.3854.1.2.2.1.16.1.1.<port> Temperature Status IOD .1.3.6.1.4.1.3854.1.2.2.1.16.1.4.<port> ;N/A;https://www.akcp.com/wp-content/uploads/2018/06/batery-termal-temperature.jpg
EM Door Lock 500Kg;1-EM Door Lock 500Kg A sturdy magnetic single door lock This magnetic door locks meet the demands of security professionals, and the most rigorous building and fire regulations and safety codes in the world.  2-  A sturdy magnetic single door lock that is compatible with the AKCPro Server application when used in conjunction with our Door Control Unit. This magnetic door locks meet the demands of security professionals, and the most rigorous building and fire regulations and safety codes in the world. With no moving parts to bind or wear out, the electromagnetic door lock provides instantaneous release, whether caused by a signal from a central control system or from a local exit button. ;N/A;https://www.akcp.com/wp-content/uploads/2015/01/em-lock-500.png
LBTHD;N/A;N/A;/wp-content/uploads/2016/09/play-video-icon.png
EM Door Lock;1-EM Door Lock A sturdy magnetic single door lock This magnetic door locks meet the demands of security professionals, and the most rigorous building and fire regulations and safety codes in the world.  2-  A sturdy magnetic single door lock that is compatible with the AKCPro Server application when used in conjunction with our Door Control Unit. This magnetic door locks meet the demands of security professionals, and the most rigorous building and fire regulations and safety codes in the world. With no moving parts to bind or wear out, the electromagnetic door lock provides instantaneous release, whether caused by a signal from a central control system or from a local exit button. ;N/A;https://www.akcp.com/wp-content/uploads/2014/12/em-lock.png
SECIO64 / 128 / 192;1-SECIO64 / 128 / 192 A cost effective dry contact solution  2-  AKCP’s popular expansion units are now available in 64, 128, and 192 dry contact versions making expansion easier than ever. The SECIO offers an efficient and cost effective expansion solution with the lowest cost per dry contact on the market today. Collect information and gain valuable insight by using the expansion units to provide your system with greater monitoring capacity. AKCP provides you with the versatility you need to satisfy a wide range of requirements. The SEC IO offers an efficient and cost effective expansion solution with the lowest cost per dry contact on the market today. Introducing the securityProbe IO expansion units The SEC IO is an advanced intelligent monitoring device that features plug and play technology. Simply open the box and install the expansion unit into your existing system and it is instantly ready to use. Once installed, users can plug dry contact sensors into the SEC IO expansion unit. Dry contacts can be configured as inputs or outputs and SEC IO units are user definable so they can be used to detect many different inputs including UPS status, security systems, alarm panels, or air conditioning status. AKCP provides you with the versatility you need to satisfy a wide range of requirements. ;N/A;https://www.akcp.com/wp-content/uploads/2014/10/SECIO64.png
Dry Contact Sensors;1-Dry Contact Sensors Dry contact sensors are user definable and can be used to detect many different inputs The Dry Contact sensor is a simple connection to burglar alarms, fire alarms or any application that requires monitoring by the sensorProbe.  2-  The Dry Contact sensor is a simple connection to burglar alarms, fire alarms or any application that requires monitoring by the sensorProbe. Dry contact sensors are user definable and can be used to detect many different inputs such as UPS status, security systems, air conditioning status. These general purpose switches can be either input or output. When used as an output it can source up to 20 mAmps. You can select the output voltage by setting the Output Level to a Low or a High. When set to Low the pin will output 0 volts. When set as a High the pin will output 5 volts. When used as an input a switch will retain any error condition until it is read via SNMP. Therefore if a switch encounters a critical condition at any time it must report that condition before it can return to a normal state. Input pins can be used to detect whether or not an input switch is open or closed. In combination with external sensors, input pins can detect whether a door or window is open or closed, if there is a water incursion and many other conditions. ;N/A;https://www.akcp.com/wp-content/uploads/2014/03/single-dry-contact-sensor.png
Spare AC Adapter;1-Spare AC Adapter AC to DC adaptor with a standard IEC type connector This power supply is compliant with most safety regulations including UL, GS, and CE.  2-  AKCP’s products come with an AC to DC adaptor with a standard IEC type connector which is the same as the power cord used for regular computers. With these characteristics, this power supply can be used in any country around the world. Safety features include overvoltage and over current protection. This power supply is compliant with most safety regulations including UL, GS, and CE. ;N/A;https://www.akcp.com/wp-content/uploads/2010/02/1AVAC.gif
Key Tag EM;1-Key Tag EM Compatible with all Access Control Readers These key tags have the same functionality as our proximity cards, but are smaller in size and can easily be attached to a key ring, making them convenient and less likely to be lost.  2-  The main advantage of using proximity tags is that they only need to be held near the reader in order to be read. This means less wear and tear on tags. These key tags have the same functionality as our proximity cards, but are smaller in size and can easily be attached to a key ring, making them convenient and less likely to be lost. ;N/A;https://www.akcp.com/wp-content/uploads/2015/01/keyfob.png
Tank Depth Pressure Sensor;1-Tank Depth Pressure Sensor Monitor the level in your fuel, or other liquid storage tanks. Ensure you never run low and are ready for the most critical moments Tank Depth Pressure Sensors are compatible with all sensorProbe+, securityProbe+ and securityProbe base units. Suitable for any tank up to 20 meters fluid depth. Programmable tank profile provides accurate measurement. Product Code  2-  The majority of genset failures are “Failure To Star” error. Much of the time this can be attributed to insuficient fuel. Fuel theft is also a problem for many generators, particularly those at remote site locations which are difficult to monitor and secure. Tank Depth Pressure Sensors can be deployed to tackle many of these comon issues. Monitor fuel level and know when to schedule refilling of the tanks Monitoring of fuel level for sudden drops that could indicate leakage or theft Graphing and record of fuel usage over time Compare fuel usage with fuel delivery billing. Conect to a single sensor port on your sensorProbe+, securityProbe+ or securityprobe base unit. Alerts can be sent through SNMP, E-mail and SMS (with optional cellular data modem). Remote site locations can be monitored from our central monitoring software AKCPro Server, which includes drill down mapping and customizable desktops to display the data you need. sensorProbe+, securityProbe+ and securityProbe devices are Modbus ready, making connection with many generator control panels easy via their Modbus RS485 output. Combined with an Ultrasonic Fuel Level Sensor it gives you a complete remote site generator monitoring solution. Fuel Theft Typical fuel theft is done by inside personel and amounts to just a few litres per day. In a case of one of our African customers 10 litres per day was being skimmed from the tank. Typically this would not be easily detected with fuel level monitoring only. However, witht eh addition of a Modbus connection to the geenrator, it is possible to have a monthly report of total fuel used by the generator and compare this to total fuel used from the tank as read by the TDPS. In this case, 10 litres per day equated to 300 litres per month. The generator flow meter stated 400 litres was consumed, the TDPS showed a drop of 680 litres, showing an obvious large difference in the actual fuel used and the fuel remaining in the tank. ;N/A;https://www.akcp.com/wp-content/uploads/2019/07/tank-depth-pressure-sensor.jpg
Thermocouple Sensor;1-Thermocouple Sensor Industrial strength temperature sensor The AKCP thermocouple is perfect for use in heavy industries, such as petrochemical and metal processing.  2-  The AKCP thermocouple is perfect for use in heavy industries, such as petrochemical and metal processing. With an ability to measure from -200ºC (-328ºF) up to 800ºC (1472ºF) it is also suited to those low temperatures found in cryogenics and medical applications. Available in both J and K type thermocouple For use with the J or K type thermocouple adapter Works with securityProbe series only Wide temperature range for use in a variety of industrial applications Powered by securityProbe, no additional power necessary ;N/A;https://www.akcp.com/wp-content/uploads/2014/03/high-temperature-thermocouple-sensor-rod.png
